red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi,union_info,obj,obj_bias,own_imx_raw_bits,own_imy_raw_bits,own_imxy_raw_bits,own_imx_wishart_bias_bits,own_imy_wishart_bias_bits,own_imxy_wishart_bias_bits,own_imx_wishart_bits,own_imy_wishart_bits,own_imxy_wishart_bits
0.0,0.05593311270946799,0.0,0.0,0.05593311270946799,0.0,0.05593311270946799,0.05593311270946799,7.881988900303034,7.826055787593566,5.088569681296154,4.951966984878608,10.508764303037458,5.032636568586759,5.032636568586759,10.546829786087995,0.055933112709395105,-0.08066958370815183,-0.03806548305053735
0.005715870416593383,0.0,0.09807618418711783,0.0,0.005715870416593383,0.10379205460371121,0.10379205460371121,0.10379205460371121,7.973389436498453,7.869597381894742,5.0383524390032886,5.136428623190405,10.604600758614888,5.032636568586759,5.032636568586759,10.546829786087995,0.005715870416529162,0.1037920546036453,0.057770972526893914
0.0,0.0394842419485002,0.0,0.0,0.0394842419485002,0.0,0.0394842419485002,0.0394842419485002,7.921968184308486,7.882483942359986,5.072120810535197,5.0260597354185155,10.558506347346206,5.032636568586759,5.032636568586759,10.546829786087995,0.03948424194843782,-0.006576833168243755,0.011676561258210965
0.0,0.0,0.05106848082318649,0.0,0.0,0.05106848082318649,0.05106848082318649,0.05106848082318649,7.721745885613101,7.670677404789915,4.8219451770326955,5.0837050494098825,10.420843616771098,5.032636568586759,5.032636568586759,10.546829786087995,-0.2106913915540637,0.05106848082312344,-0.12598616931689757
0.0,0.017809034118545952,0.0,0.0,0.017809034118545952,0.0,0.017809034118545952,0.017809034118545952,7.8763896142845695,7.858580580166024,5.0504456027052385,4.991512018476541,10.512713490954832,5.032636568586759,5.032636568586759,10.546829786087995,0.01780903411847889,-0.04112455011021794,-0.034116295133163554
0.0,0.044917606922647124,0.0,0.0,0.044917606922647124,0.0,0.044917606922647124,0.044917606922647124,7.879016915706992,7.834099308784345,5.077554175509341,4.914378313188938,10.516770382698407,5.032636568586759,5.032636568586759,10.546829786087995,0.04491760692258156,-0.11825825539782121,-0.03005940338958694
0.005865212585951518,0.1341487978707221,0.0,0.006093124673987482,0.1400140104566736,0.005865212585951518,0.1461071351306611,0.1400140104566736,8.086511458965939,7.946497448509265,5.172650579043365,5.038501781172641,10.692936921218452,5.032636568586759,5.032636568586759,10.546829786087995,0.1400140104566061,0.005865212585882252,0.1461071351304567
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.772402073554732,7.772402073554732,4.937036207467648,5.014036931158387,10.520688878272958,5.032636568586759,5.032636568586759,10.546829786087995,-0.09560036111911115,-0.01859963742837263,-0.026140907815036078
0.012474428353133678,0.022762036907031206,0.02666791088980585,0.02048152122423836,0.035236465260164884,0.03914233924293953,0.0823858973742091,0.061904376149970734,7.986742717136259,7.924838340986288,5.067873033846853,5.0717789078296365,10.62921568346202,5.032636568586759,5.032636568586759,10.546829786087995,0.0352364652600936,0.039142339242876925,0.08238589737402532
0.0,0.04149951780567829,0.0,0.0,0.04149951780567829,0.0,0.04149951780567829,0.04149951780567829,7.823709692013979,7.7822101742083,5.074136086392371,4.956219815983062,10.50159867383913,5.032636568586759,5.032636568586759,10.546829786087995,0.04149951780561093,-0.07641675260369699,-0.045231112248865654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.856533287929214,7.856533287929214,5.003795115834858,4.954432194690822,10.462836209127644,5.032636568586759,5.032636568586759,10.546829786087995,-0.02884145275190117,-0.07820437389593748,-0.08399357696035083
