model_1,model_2,layer_1,layer_2,subj_id,n_samples,n_components_source_1,n_components_source_2,n_components_target,pid_method,rng_seed,bias_correction,red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
ghostnet_100_classification,jx_nest_tiny_classification,290,148,,1000,70,70,70,tilde,56,True,8.861593592949603,0.0,0.8508189158965038,1.208512143035069,8.861593592949603,9.712412508846107,10.920924651881176
ghostnet_100_classification,pit_ti_224_classification,290,207,,1000,70,70,70,tilde,56,True,8.861593592949603,0.0,0.5865159781220051,1.409620797247218,8.861593592949603,9.448109571071608,10.857730368318826
ghostnet_100_classification,vit_base_patch32_224_classification,290,218,,1000,70,70,70,tilde,56,True,8.6460283468104,0.21556524613920303,0.0,1.5622021936120056,8.861593592949603,8.6460283468104,10.423795786561609
ghostnet_100_classification,vit_base_patch16_224_classification,290,197,,1000,70,70,70,tilde,56,True,8.726570687749103,0.13502290520050053,0.0,1.4929186875320042,8.861593592949603,8.726570687749103,10.354512280481607
ghostnet_100_classification,tnt_s_patch16_224_classification,290,198,,1000,70,70,70,tilde,56,True,8.552467991360121,0.3091256015894821,0.0,1.5570665031685742,8.861593592949603,8.552467991360121,10.418660096118177
ghostnet_100_classification,crossvit_base_240_classification,290,336,,1000,70,70,70,tilde,56,True,8.861593592949603,0.0,0.269629828544236,1.6056103346239716,8.861593592949603,9.13122342149384,10.73683375611781
ghostnet_100_classification,deit_base_patch16_224_classification,290,205,,1000,70,70,70,tilde,56,True,8.861593592949603,0.0,0.31622598160974036,1.6328871977301525,8.861593592949603,9.177819574559344,10.810706772289496
ghostnet_100_classification,dino_vitb16_selfsupervised,290,208,,1000,70,70,70,tilde,56,True,7.167636877331677,1.6939567156179267,0.2796113799818052,1.7043983571124883,8.861593592949603,7.447248257313482,10.845603330043897
convnext_base_classification,xcit_nano_12_p8_224_classification,273,266,,1000,70,70,70,tilde,56,True,8.545278451851324,1.9023675844280241,0.0,0.9551239547954005,10.447646036279348,8.545278451851324,11.402769991074749
convnext_base_classification,xcit_nano_12_p16_224_classification,273,242,,1000,70,70,70,tilde,56,True,8.548128928494016,1.8995171077853321,0.0,0.9325216062033093,10.447646036279348,8.548128928494016,11.380167642482657
convnext_base_classification,swin_large_patch4_window7_224_classification,273,281,,1000,70,70,70,tilde,56,True,9.452039480969571,0.9956065553097773,0.0,1.1921288500632876,10.447646036279348,9.452039480969571,11.639774886342636
convnext_base_classification,jx_nest_tiny_classification,273,148,,1000,70,70,70,tilde,56,True,9.712412508846107,0.7352335274332411,0.0,0.8935598812280965,10.447646036279348,9.712412508846107,11.341205917507445
convnext_base_classification,pit_ti_224_classification,273,207,,1000,70,70,70,tilde,56,True,9.448109571071608,0.9995364652077399,0.0,1.0112017604894419,10.447646036279348,9.448109571071608,11.45884779676879
convnext_base_classification,vit_base_patch32_224_classification,273,218,,1000,70,70,70,tilde,56,True,8.6460283468104,1.801617689468948,0.0,0.7526490687355327,10.447646036279348,8.6460283468104,11.200295105014881
convnext_base_classification,vit_base_patch16_224_classification,273,197,,1000,70,70,70,tilde,56,True,8.726570687749103,1.7210753485302455,0.0,0.5944676276253986,10.447646036279348,8.726570687749103,11.042113663904747
convnext_base_classification,tnt_s_patch16_224_classification,273,198,,1000,70,70,70,tilde,56,True,8.552467991360121,1.895178044919227,0.0,0.794556919786988,10.447646036279348,8.552467991360121,11.242202956066336
convnext_base_classification,crossvit_base_240_classification,273,336,,1000,70,70,70,tilde,56,True,9.13122342149384,1.316422614785509,0.0,0.8196649936769305,10.447646036279348,9.13122342149384,11.267311029956279
convnext_base_classification,deit_base_patch16_224_classification,273,205,,1000,70,70,70,tilde,56,True,9.177819574559344,1.2698264617200046,0.0,0.8358483239397181,10.447646036279348,9.177819574559344,11.283494360219066
convnext_base_classification,dino_vitb16_selfsupervised,273,208,,1000,70,70,70,tilde,56,True,7.447248257313483,3.0003977789658665,0.0,1.1110281119223906,10.447646036279348,7.447248257313482,11.558674148201739
xcit_nano_12_p8_224_classification,xcit_nano_12_p16_224_classification,266,242,,1000,70,70,70,tilde,56,True,8.545278451851331,0.0,0.002850476642684896,1.1978655830613754,8.545278451851331,8.548128928494016,9.745994511555391
xcit_nano_12_p8_224_classification,swin_large_patch4_window7_224_classification,266,281,,1000,70,70,70,tilde,56,True,8.545278451851331,0.0,0.9067610291182397,1.3958474779690988,8.545278451851331,9.452039480969571,10.84788695893867
xcit_nano_12_p8_224_classification,jx_nest_tiny_classification,266,148,,1000,70,70,70,tilde,56,True,8.545278451851331,0.0,1.167134056994776,0.822843629319447,8.545278451851331,9.712412508846107,10.535256138165554
xcit_nano_12_p8_224_classification,pit_ti_224_classification,266,207,,1000,70,70,70,tilde,56,True,8.545278451851331,0.0,0.9028311192202771,0.9697533176077755,8.545278451851331,9.448109571071608,10.417862888679384
xcit_nano_12_p8_224_classification,vit_base_patch32_224_classification,266,218,,1000,70,70,70,tilde,56,True,8.545278451851331,0.0,0.10074989495906905,1.579985760088551,8.545278451851331,8.6460283468104,10.226014106898951
xcit_nano_12_p8_224_classification,vit_base_patch16_224_classification,266,197,,1000,70,70,70,tilde,56,True,8.545278451851331,0.0,0.18129223589777155,1.2907555833486413,8.545278451851331,8.726570687749103,10.017326271097744
xcit_nano_12_p8_224_classification,tnt_s_patch16_224_classification,266,198,,1000,70,70,70,tilde,56,True,8.545278451851331,0.0,0.007189539508789977,1.29719905914423,8.545278451851331,8.552467991360121,9.849667050504351
xcit_nano_12_p8_224_classification,crossvit_base_240_classification,266,336,,1000,70,70,70,tilde,56,True,8.545278451851331,0.0,0.5859449696425081,1.185552062037793,8.545278451851331,9.13122342149384,10.316775483531632
xcit_nano_12_p8_224_classification,deit_base_patch16_224_classification,266,205,,1000,70,70,70,tilde,56,True,8.545278451851331,0.0,0.6325411227080124,1.0965310234782706,8.545278451851331,9.177819574559344,10.274350598037614
